PlayerId,NameFirst,NameLast,CurrentHandle,TotalUSDPrize,Game,Genre,Continent_Name,Country_Name,ReleaseDate,ReleaseYear
3883,Peter,Rasmussen,dupreeh,1822989.41,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
3679,Andreas,Højsleth,Xyp9x,1799288.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
3885,Nicolai,Reedtz,dev1ce,1787489.88,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
3672,Lukas,Rossander,gla1ve,1652350.75,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
17800,Emil,Reif,Magisk,1416448.64,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
16800,Jakey,Yip,Stewie2k,1087340.0,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
12183,Epitácio,de Melo,TACO,1063858.27,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
12169,Fernando,Alvarenga,fer,1063038.92,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
2455,Gabriel,Toledo,FalleN,1059938.92,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
12182,Marcelo,David,coldzera,1021901.46,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
10629,Keith,Markovic,NAF,982765.66,Counter-Strike: Global Offensive,First-Person Shooter,North America,Canada,2012-08-21,2012
2452,Finn,Andersen,karrigan,964635.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
11788,Jonathan,Jablonowski,ELiGE,930696.42,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
8635,Nick,Cannella,nitr0,920151.73,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
3875,Jesper,Wecksell,JW,897760.68,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
5001,Olof,Kajbjer,olofmeister,880011.52,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
3878,Robin,Rönnquist,flusha,877668.95,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
5000,Freddy,Johansson,KRiMZ,867823.34,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
20415,Russel,Van Dulken,Twistzz,835376.43,Counter-Strike: Global Offensive,First-Person Shooter,North America,Canada,2012-08-21,2012
3888,Dan,Madesclaire,apEX,814852.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
3290,Nathan,Schmitt,NBK,805444.66,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
3882,Ladislav,Kovács,GuardiaN,798520.8,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Slovakia (Slovak Republic),2012-08-21,2012
10630,Tarik,Celik,tarik,780039.21,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
5483,Håvard,Nygaard,rain,763799.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Norway, Kingdom of",2012-08-21,2012
5783,Nikola,Kovač,NiKo,762802.56,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Bosnia and Herzegovina,2012-08-21,2012
8168,Egor,Vasilyev,flamie,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Russian Federation,2012-08-21,2012
8168,Egor,Vasilyev,flamie,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Asia,Russian Federation,2012-08-21,2012
3289,Kenny,Schrub,kennyS,713086.68,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
1511,Daniil,Teslenko,Zeus,689568.7,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Ukraine,2012-08-21,2012
8169,Alexander,Kostylev,s1mple,677155.31,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Ukraine,2012-08-21,2012
3881,Richard,Papillon,shox,660640.55,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
4998,Janusz,Pogorzelski,snax,653938.44,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
10736,Markus,Kjærbye,Kjaerbye,617000.5,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
1510,Ioann,Sukharev,Edward,613854.6,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Ukraine,2012-08-21,2012
1485,Filip,Kubski,neo,606880.52,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
3951,Chris,de Jong,chrisJ,596748.79,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Netherlands, Kingdom of the",2012-08-21,2012
1484,Wiktor,Wojtas,TaZ,591510.89,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
4311,Will,Wierzba,Rush,586616.0,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
1488,Jarosław,Jarząbkowski,pashaBiceps,577382.35,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
4997,Paweł,Bieliński,byali,574103.56,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
1490,Patrik,Lindberg,f0rest,547205.97,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
16267,Denis,Sharipov,electroNic,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Russian Federation,2012-08-21,2012
16267,Denis,Sharipov,electroNic,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Asia,Russian Federation,2012-08-21,2012
1492,Christopher,Alesund,GeT_RiGhT,517888.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
2440,Richard,Landström,Xizt,513805.74,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
31594,Robin,Kool,ropz,506010.74,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Estonia, Republic of",2012-08-21,2012
3293,Cédric,Guipouy,RpK,498887.62,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
3889,Vincent,Schopenhauer,Happy,485910.46,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
11483,Peter,Jarguz,stanislaw,481487.38,Counter-Strike: Global Offensive,First-Person Shooter,North America,Canada,2012-08-21,2012
12859,Jonas,Olofsson,Lekr0,464499.26,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
11938,Timothy,Ta,autimatic,449799.56,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
28556,Maikil,Selim,Golden,448642.48,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
3752,Tyler,Latham,Skadoodle,437479.98,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
2450,Aleksi,Jalli,allu,418492.59,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Finland, Republic of",2012-08-21,2012
4996,Renè,Borg,cajunb,417465.86,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
3676,Dauren,Kystaubayev,AdreN,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Kazakhstan, Republic of",2012-08-21,2012
3676,Dauren,Kystaubayev,AdreN,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Kazakhstan, Republic of",2012-08-21,2012
3287,Adam,Friberg,friberg,407662.41,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
18811,Kristian,Wienecke,k0nfig,403005.81,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
28489,Vincent,Cayonte,Brehze,391973.94,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
29711,Ethan,Arnold,nahtE,389680.38,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
2456,Lincoln,Lau,fnx,387551.81,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
12179,Ricardo,Prass,boltz,382208.97,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
3998,Fabien,Fiey,KIOSHIMA,378500.99,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
30622,Cvetelin,Nikolov,CeRq,375765.04,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Bulgaria, Republic of",2012-08-21,2012
2494,Dennis,Edman,dennis,361678.02,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
3673,Mathias,Lauridsen,MSL,349557.33,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
4587,Denis,Kostin,seized,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Russian Federation,2012-08-21,2012
4587,Denis,Kostin,seized,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Asia,Russian Federation,2012-08-21,2012
5472,Tomáš,Šťastný,oskar,335508.19,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Czech Republic,2012-08-21,2012
31001,Mathieu,Herbaut,ZywOo,333711.15,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
5035,Philip,Aistrup,aizy,332671.67,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
5499,Miikka,Kemppi,suNny,326080.0,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Finland, Republic of",2012-08-21,2012
17801,Valdemar,Vangså,Valde,323423.04,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Denmark, Kingdom of",2012-08-21,2012
12173,João,Vasconcellos,felps,323127.22,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
1494,Mikhail,Stolyarov,Dosia,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Russian Federation,2012-08-21,2012
1494,Mikhail,Stolyarov,Dosia,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Asia,Russian Federation,2012-08-21,2012
13134,Can,Dörtkardes,XANTARES,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Turkey, Republic of",2012-08-21,2012
13134,Can,Dörtkardes,XANTARES,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Turkey, Republic of",2012-08-21,2012
9565,Alexandre,Pianaro,bodyy,306178.43,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
5433,Martin,Styk,STYKO,305655.12,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Slovakia (Slovak Republic),2012-08-21,2012
19595,Özgür,Eker,woxic,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Turkey, Republic of",2012-08-21,2012
19595,Özgür,Eker,woxic,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Turkey, Republic of",2012-08-21,2012
21291,Fredrik,Sterner,REZ,284845.29,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
20813,Aleksi,Virolainen,Aleksib,276730.92,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Finland, Republic of",2012-08-21,2012
39608,Alexey,Golubev,Qikert,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Kazakhstan, Republic of",2012-08-21,2012
39608,Alexey,Golubev,Qikert,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Kazakhstan, Republic of",2012-08-21,2012
10191,Rustem,Tlepov,mou,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Kazakhstan, Republic of",2012-08-21,2012
10191,Rustem,Tlepov,mou,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Kazakhstan, Republic of",2012-08-21,2012
35378,Timur,Tulepov,Buster,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Kazakhstan, Republic of",2012-08-21,2012
35378,Timur,Tulepov,Buster,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Kazakhstan, Republic of",2012-08-21,2012
35077,Ali,Dzhami,Jame,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Russian Federation,2012-08-21,2012
35077,Ali,Dzhami,Jame,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Asia,Russian Federation,2012-08-21,2012
2529,Christophe,Xia,SIXER,272602.0,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
25121,Abay,Khasenov,HObbit,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Kazakhstan, Republic of",2012-08-21,2012
25121,Abay,Khasenov,HObbit,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Kazakhstan, Republic of",2012-08-21,2012
3291,Edouard,Dubourdeaux,SmithZz,269446.78,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
24832,David,Čerňanský,frozen,265131.4,Counter-Strike: Global Offensive,First-Person Shooter,Europe,Slovakia (Slovak Republic),2012-08-21,2012
38456,Valentin,Vasilev,poiz0n,260987.54,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Bulgaria, Republic of",2012-08-21,2012
10627,Damian,Steele,daps,260797.63,Counter-Strike: Global Offensive,First-Person Shooter,North America,Canada,2012-08-21,2012
3576,Simon,Eliasson,twist,260721.09,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Sweden, Kingdom of",2012-08-21,2012
12170,Henrique,Teles,hen1,256374.45,Counter-Strike: Global Offensive,First-Person Shooter,South America,"Brazil, Federative Republic of",2012-08-21,2012
3678,Adil,Benrlitom,ScreaM,249663.46,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Belgium, Kingdom of",2012-08-21,2012
7789,Oscar,Cañellas,mixwell,247538.65,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Spain, Kingdom of",2012-08-21,2012
3952,Johannes,Wodarz,tabseN,247248.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Germany, Federal Republic of",2012-08-21,2012
10294,Alex,McMeekin,ALEX,245208.72,Counter-Strike: Global Offensive,First-Person Shooter,Europe,United Kingdom of Great Britain & Northern Ireland,2012-08-21,2012
8968,Damian,Kisłowski,Furlan,244070.27,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
12156,HaoWen,Xu,somebody,242273.51,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"China, People's Republic of",2012-08-21,2012
2484,Jordan,Gilbert,n0thing,239956.42,Counter-Strike: Global Offensive,First-Person Shooter,North America,United States of America,2012-08-21,2012
10134,Karol,Rodowicz,rallen,234332.17,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"Poland, Republic of",2012-08-21,2012
17622,Francois,Delaunay,Amanek,233210.47,Counter-Strike: Global Offensive,First-Person Shooter,Europe,"France, French Republic",2012-08-21,2012
49029,Sanjar,Kuliev,SANJI,232167.42,Counter-Strike: Global Offensive,First-Person Shooter,Asia,"Uzbekistan, Republic of",2012-08-21,2012
3304,Johan,Sundstein,N0tail,6952596.58,Dota 2,Multiplayer Online Battle Arena,Europe,"Denmark, Kingdom of",2013-07-09,2013
3822,Jesse,Vainikka,JerAx,6470000.02,Dota 2,Multiplayer Online Battle Arena,Europe,"Finland, Republic of",2013-07-09,2013
30451,Anathan,Pham,ana,6000411.96,Dota 2,Multiplayer Online Battle Arena,Oceania,"Australia, Commonwealth of",2013-07-09,2013
2811,Sébastien,Debs,Ceb,5554297.41,Dota 2,Multiplayer Online Battle Arena,Europe,"France, French Republic",2013-07-09,2013
18897,Topias,Taavitsainen,Topson,5470902.57,Dota 2,Multiplayer Online Battle Arena,Europe,"Finland, Republic of",2013-07-09,2013
3145,Kuro,Takhasomi,KuroKy,5193382.81,Dota 2,Multiplayer Online Battle Arena,Europe,"Germany, Federal Republic of",2013-07-09,2013
14671,Amer,Al-Barkawi,Miracle-,4798043.68,Dota 2,Multiplayer Online Battle Arena,Asia,"Jordan, Hashemite Kingdom of",2013-07-09,2013
12579,Ivan,Ivanov,MinD_ContRoL,4579118.16,Dota 2,Multiplayer Online Battle Arena,Europe,"Bulgaria, Republic of",2013-07-09,2013
25335,Maroun,Merhej,GH,4193412.69,Dota 2,Multiplayer Online Battle Arena,Asia,"Lebanon, Lebanese Republic",2013-07-09,2013
12133,Lasse,Urpalainen,Matumbaman,3765369.04,Dota 2,Multiplayer Online Battle Arena,Europe,"Finland, Republic of",2013-07-09,2013
14196,Sumail,Hassan,SumaiL,3608317.34,Dota 2,Multiplayer Online Battle Arena,Asia,"Pakistan, Islamic Republic of",2013-07-09,2013
2615,Saahil,Arora,UNiVeRsE,3057237.67,Dota 2,Multiplayer Online Battle Arena,North America,United States of America,2013-07-09,2013
5194,Peter,Dager,ppd,2995619.62,Dota 2,Multiplayer Online Battle Arena,North America,United States of America,2013-07-09,2013
10188,Lu,Yao,Somnus丶M,2984982.14,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
4033,Linsen,Xu,fy,2894690.34,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2578,Clement,Ivanov,Puppey,2864004.17,Dota 2,Multiplayer Online Battle Arena,Europe,"Estonia, Republic of",2013-07-09,2013
2610,Clinton,Loomis,Fear,2551657.34,Dota 2,Multiplayer Online Battle Arena,North America,United States of America,2013-07-09,2013
3524,Gustav,Magnusson,s4,2545626.14,Dota 2,Multiplayer Online Battle Arena,Europe,"Sweden, Kingdom of",2013-07-09,2013
5195,Ludwig,Wåhlberg,Zai,2504134.31,Dota 2,Multiplayer Online Battle Arena,Europe,"Sweden, Kingdom of",2013-07-09,2013
3305,Tal,Aizik,Fly,2381155.91,Dota 2,Multiplayer Online Battle Arena,Asia,"Israel, State of",2013-07-09,2013
13080,Aliwi,Omar,w33,2275625.58,Dota 2,Multiplayer Online Battle Arena,Europe,Romania,2013-07-09,2013
4028,Artour,Babaev,Arteezy,2257053.21,Dota 2,Multiplayer Online Battle Arena,North America,Canada,2013-07-09,2013
26665,Chunyu,Wang,Ame,2244012.27,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
10712,Zhang,Yiping,y`,2097095.28,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
26513,Zhang,Ruida,Faith_bian,2078534.86,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
9515,Andreas,Nielsen,Cr1t,2007841.6,Dota 2,Multiplayer Online Battle Arena,Europe,"Denmark, Kingdom of",2013-07-09,2013
3256,Kurtis,Ling,Aui_2000,2006311.11,Dota 2,Multiplayer Online Battle Arena,North America,Canada,2013-07-09,2013
14238,Peng,Li,iceice,2002159.51,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
26512,Chu,Zeyu,Shadow,1982225.7,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
10711,Zhou,Yang,bLink,1960956.47,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
22207,Jianwei,Yap,xNova,1882492.98,Dota 2,Multiplayer Online Battle Arena,Asia,Malaysia,2013-07-09,2013
33561,Shenyi,Yang,Chalice,1848849.88,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2596,Ning,Zhang,xiao8,1830094.33,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
15530,Damien,Chok,kpii,1809225.3,Dota 2,Multiplayer Online Battle Arena,Oceania,"Australia, Commonwealth of",2013-07-09,2013
16814,Roman,Kushnarev,RAMZES666,1787796.92,Dota 2,Multiplayer Online Battle Arena,Europe,Russian Federation,2013-07-09,2013
16814,Roman,Kushnarev,RAMZES666,1787796.92,Dota 2,Multiplayer Online Battle Arena,Asia,Russian Federation,2013-07-09,2013
10080,Liangzhi,Hu,KaKa,1787083.53,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
27134,Yeik Nai,Zheng,MidOne,1781891.47,Dota 2,Multiplayer Online Battle Arena,Asia,Malaysia,2013-07-09,2013
3773,Alexei,Berezin,Solo,1778125.61,Dota 2,Multiplayer Online Battle Arena,Europe,Russian Federation,2013-07-09,2013
3773,Alexei,Berezin,Solo,1778125.61,Dota 2,Multiplayer Online Battle Arena,Asia,Russian Federation,2013-07-09,2013
3146,Zhihao,Chen,Hao,1755205.74,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3168,Hongda,Zeng,Faith,1745944.26,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
13322,Pavel,Khvastunov,9pasha,1713179.57,Dota 2,Multiplayer Online Battle Arena,Europe,Russian Federation,2013-07-09,2013
13322,Pavel,Khvastunov,9pasha,1713179.57,Dota 2,Multiplayer Online Battle Arena,Asia,Russian Federation,2013-07-09,2013
13323,Vladimir,Minenko,Noone,1617323.45,Dota 2,Multiplayer Online Battle Arena,Europe,Ukraine,2013-07-09,2013
3161,Junhao,Xie,Super,1598492.49,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
1949,Daryl Pei Xiang,Koh,iceiceice,1553261.96,Dota 2,Multiplayer Online Battle Arena,Asia,"Singapore, Republic of",2013-07-09,2013
14672,Yazied,Jaradat,YapzOr,1533698.67,Dota 2,Multiplayer Online Battle Arena,Asia,"Jordan, Hashemite Kingdom of",2013-07-09,2013
2589,Rasmus,Fillipsen,MiSeRy,1484921.92,Dota 2,Multiplayer Online Battle Arena,Europe,"Denmark, Kingdom of",2013-07-09,2013
3946,Roman,Fominok,Resolut1on,1460470.75,Dota 2,Multiplayer Online Battle Arena,Europe,Ukraine,2013-07-09,2013
4030,Chao,Lu,Fenrir,1402208.92,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3147,Pan,Zhang,Mu,1386339.43,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2582,Zhicheng,Zhang,LaNm,1348804.67,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2598,Fa Ming,Liang,DDC,1337308.37,Dota 2,Multiplayer Online Battle Arena,Asia,"Macao, Special Administrative Region of China",2013-07-09,2013
28142,Vladimir,Nikogosyan,RodjER,1325834.13,Dota 2,Multiplayer Online Battle Arena,Europe,Russian Federation,2013-07-09,2013
28142,Vladimir,Nikogosyan,RodjER,1325834.13,Dota 2,Multiplayer Online Battle Arena,Asia,Russian Federation,2013-07-09,2013
3690,Adrian,Trinks,FATA,1314968.82,Dota 2,Multiplayer Online Battle Arena,Europe,"Germany, Federal Republic of",2013-07-09,2013
19382,Chun,Song,Sccc,1272450.74,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3813,Wang,Jiao,Banana,1271085.0,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
10722,Xu,Han,Moogy,1221917.1,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3163,Jiajun,Liu,Sylar,1212757.14,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
21950,Ren,Yangwei,eLeVeN,1211710.47,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2594,Zhaohui,Wang,SanSheng,1202225.88,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3164,Zhengzheng,Yao,Yao,1186002.61,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2581,Zengrong,Lei,MMY!,1100271.44,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
12671,Bin,Fu,Q,1081544.74,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
19074,Martin,Sazdov,Saksa,1046689.75,Dota 2,Multiplayer Online Battle Arena,Europe,"Macedonia, The Former Yugoslav Republic of",2013-07-09,2013
3151,Yee Fung,Chai,Mushi,1023582.18,Dota 2,Multiplayer Online Battle Arena,Asia,Malaysia,2013-07-09,2013
30684,Chengjun,Zhang,Paparazi,1001723.8,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
4027,Johan,Åström,pieliedie,989390.86,Dota 2,Multiplayer Online Battle Arena,Europe,"Sweden, Kingdom of",2013-07-09,2013
3522,Jacky,Mao,EternaLEnVy,987072.69,Dota 2,Multiplayer Online Battle Arena,North America,Canada,2013-07-09,2013
17765,Michał,Jankowski,Nisha,933853.71,Dota 2,Multiplayer Online Battle Arena,Europe,"Poland, Republic of",2013-07-09,2013
11722,Ilya,Ilyuk,Lil,917449.86,Dota 2,Multiplayer Online Battle Arena,Europe,Ukraine,2013-07-09,2013
12672,Zheng,Sun,Agressif,871452.21,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
3157,Zhilei,Xu,BurNIng,865656.21,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
9839,David,Tan,MoonMeander,845345.4,Dota 2,Multiplayer Online Battle Arena,North America,Canada,2013-07-09,2013
28739,Jiaoyang,Zeng,Ori,830696.89,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
18220,David,Hull,Moo,822916.86,Dota 2,Multiplayer Online Battle Arena,North America,United States of America,2013-07-09,2013
17872,Haiyang,Zhou,Yang,821961.68,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
30452,Peng,Du,Monet,813169.73,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
2574,Danil,Ishutin,Dendi,801915.23,Dota 2,Multiplayer Online Battle Arena,Europe,Ukraine,2013-07-09,2013
5221,Djardel Jicko,Mampusti,DJ,798597.31,Dota 2,Multiplayer Online Battle Arena,Asia,"Philippines, Republic of the",2013-07-09,2013
12784,Tue Soon,Chuan,Ah-fu,781396.55,Dota 2,Multiplayer Online Battle Arena,Asia,Malaysia,2013-07-09,2013
3160,Fan,Bai,rOtK,780761.31,Dota 2,Multiplayer Online Battle Arena,Asia,"China, People's Republic of",2013-07-09,2013
30782,Timothy,Randrup,Tims,770563.75,Dota 2,Multiplayer Online Battle Arena,Asia,"Philippines, Republic of the",2013-07-09,2013
